"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"868","29139","13179","13179_29139"
"869","541457","223843","223843_541457"
"870","296272","21407","21407_296272"
"871","25728","11816","11816_25728"
"872","309957","17258","17258_309957"
"873","361060","13592","13592_361060"
"874","81751","19165","19165_81751"
"875","89806","21846","21846_89806"
"876","171293","13033","13033_171293"
"877","362136","76747","76747_362136"
"878","155430","15214","15214_155430"
"879","64020","64450","64450_64020"
"880","292935","53415","53415_292935"
"881","170905","16848","16848_170905"
"882","498918","54352","54352_498918"
"883","60329","11925","11925_60329"
"884","317322","14735","14735_317322"
"885","266706","14615","14615_266706"
"886","25614","14083","14083_25614"
"887","296988","54484","54484_296988"
"888","292988","22652","22652_292988"
"889","79131","14077","14077_79131"
"890","293725","67160","67160_293725"
"891","293722","72727","72727_293722"
"892","361925","56456","56456_361925"
"893","305073","76843","76843_305073"
"894","306526","67920","67920_306526"
"895","312538","17216","17216_312538"
"896","288532","17220","17220_288532"
"897","689116","68092","68092_689116"
"898","299112","18974","18974_299112"
"899","307665","100042388","100042388_307665"
"900","295107","70099","70099_295107"
"901","291794","20641","20641_291794"
"902","307485","24074","24074_307485"
"903","83764","14252","14252_83764"
"904","25346","19886","19886_25346"
"905","29527","19225","19225_29527"
"906","102548228","246229","246229_102548228"
"907","171046","21423","21423_171046"
"908","114110","14257","14257_114110"
"909","302333","93837","93837_302333"
"910","116556","245650","245650_116556"
"911","116499","14175","14175_116499"
"912","315740","71819","71819_315740"
"913","252942","17885","17885_252942"
"914","360543","17884","17884_360543"
"915","24583","17883","17883_24583"
"916","89830","19206","19206_89830"
"917","366492","13836","13836_366492"
"918","312279","13835","13835_312279"
"919","60447","12753","12753_60447"
"920","84010","13388","13388_84010"
"921","156117","12364","12364_156117"
"922","114555","12363","12363_114555"
"923","25166","12362","12362_25166"
"924","294276","14312","14312_294276"
"925","312451","21415","21415_312451"
"926","24831","21834","21834_24831"
"927","29152","17700","17700_29152"
"928","362160","13046","13046_362160"
"929","293897","13380","13380_293897"
"930","24225","12064","12064_24225"
"931","685072","19411","19411_685072"
"932","24212","98660","98660_24212"
"933","503000","67087","67087_503000"
"934","25167","19262","19262_25167"
"935","313512","140477","140477_313512"
"936","680117","21909","21909_680117"
"937","54254","14463","14463_54254"
"938","154985","13082","13082_154985"
"939","29733","13609","13609_29733"
"940","54267","17132","17132_54267"
"941","25267","18595","18595_25267"
"942","305066","19130","19130_305066"
"943","299625","16907","16907_299625"
"944","300054","14106","14106_300054"
"945","25412","12824","12824_25412"
"946","64637","15111","15111_64637"
"947","25366","11481","11481_25366"
"948","24392","14609","14609_24392"
"949","161452","16842","16842_161452"
"950","499022","19317","19317_499022"
"951","50686","606496","606496_50686"
"952","24209","17173","17173_24209"
"953","64186","17172","17172_64186"
"954","64639","12015","12015_64639"
"955","81819","18510","18510_81819"
"956","498174","14467","14467_498174"
"957","366542","20472","20472_366542"
"958","25410","110794","110794_25410"
"959","24252","12606","12606_24252"
"960","366949","378435","378435_366949"
"961","365371","21389","21389_365371"
"962","687118","67379","67379_687118"
"963","25390","11933","11933_25390"
"964","64444","16392","16392_64444"
"965","24577","17869","17869_24577"
"966","311807","107771","107771_311807"
"967","85272","12162","12162_85272"
"968","24842","22059","22059_24842"
"969","64322","223453","223453_64322"
"970","64628","15207","15207_64628"
"971","25203","268697","268697_25203"
"972","680427","21375","21375_680427"
"973","315422","77116","77116_315422"
"974","295953","19374","19374_295953"
"975","114211","17773","17773_114211"
"976","685909","77605","77605_685909"
"977","60446","12951","12951_60446"
"978","306096","13134","13134_306096"
"979","79114","14182","14182_79114"
"980","85492","19177","19177_85492"
"981","24269","109697","109697_24269"
"982","361943","18526","18526_361943"
"983","24948","14265","14265_24948"
"984","25502","18245","18245_25502"
"985","113948","67378","67378_113948"
"986","29647","12361","12361_29647"
"987","360719","15233","15233_360719"
"988","296281","54711","54711_296281"
"989","29659","18438","18438_29659"
"990","24566","15235","15235_24566"
"991","24890","13982","13982_24890"
"992","85424","13709","13709_85424"
"993","302811","56501","56501_302811"
"994","304208","67260","67260_304208"
"995","310667","76893","76893_310667"
"996","24166","11516","11516_24166"
"997","29680","13070","13070_29680"
"998","65210","13110","13110_65210"
"999","313373","242546","242546_313373"
"1000","114630","228033","228033_114630"
"1001","89843","13052","13052_89843"
"1002","24718","19699","19699_24718"
"1003","25694","15117","15117_25694"
"1004","309888","20464","20464_309888"
"1005","296344","17865","17865_296344"
"1006","117523","20450","20450_117523"
"1007","25237","11482","11482_25237"
"1008","312903","72265","72265_312903"
"1009","310846","229801","229801_310846"
"1010","497881","27140","27140_497881"
"1011","499361","21908","21908_499361"
"1012","81735","18007","18007_81735"
"1013","245979","109594","109594_245979"
"1014","266805","15118","15118_266805"
"1015","309147","67689","67689_309147"
"1016","24264","12709","12709_24264"
"1017","25615","15529","15529_25615"
"1018","291885","17218","17218_291885"
"1019","58922","18292","18292_58922"
"1020","29243","14058","14058_29243"
"1021","63868","15510","15510_63868"
"1022","100362764","67848","67848_100362764"
"1023","681309","21827","21827_681309"
"1024","289504","231452","231452_289504"
"1025","29220","21828","21828_29220"
"1026","292751","67224","67224_292751"
"1027","305076","215193","215193_305076"
"1028","304037","68146","68146_304037"
"1029","500546","194268","194268_500546"
"1030","297797","108664","108664_297797"
"1031","192246","68479","68479_192246"
"1032","360815","71990","71990_360815"
"1033","293976","240590","240590_293976"
"1034","289382","77065","77065_289382"
"1035","114489","13138","13138_114489"
"1036","25726","17203","17203_25726"
"1037","25635","17202","17202_25635"
"1038","117036","226519","226519_117036"
"1039","25685","16006","16006_25685"
"1040","317418","69499","69499_317418"
"1041","362703","72515","72515_362703"
"1042","246042","67949","67949_246042"
"1043","298782","74196","74196_298782"
"1044","298086","319885","319885_298086"
"1045","171131","108043","108043_171131"
"1046","24612","18378","18378_24612"
"1047","25512","18675","18675_25512"
"1048","292907","20174","20174_292907"
"1049","298941","16777","16777_298941"
"1050","25537","19878","19878_25537"
"1051","25149","13983","13983_25149"
"1052","58961","54375","54375_58961"
"1053","315852","22137","22137_315852"
"1054","366998","18022","18022_366998"
"1055","24564","17528","17528_24564"
"1056","81516","17131","17131_81516"
"1057","313052","269587","269587_313052"
"1058","303281","20926","20926_303281"
"1059","362161","19400","19400_362161"
"1060","81645","243764","243764_81645"
"1061","192223","30044","30044_192223"
"1062","362051","16911","16911_362051"
"1063","24848","21990","21990_24848"
"1064","24772","20315","20315_24772"
"1065","140589","14632","14632_140589"
"1066","304103","50913","50913_304103"
"1067","25022","14183","14183_25022"
"1068","308472","20924","20924_308472"
"1069","682329","12020","12020_682329"
"1070","364910","20689","20689_364910"
"1071","307740","58198","58198_307740"
"1072","100912521","69564","69564_100912521"
"1073","307594","225164","225164_307594"
"1074","316351","18143","18143_316351"
"1075","315294","22410","22410_315294"
"1076","294853","16668","16668_294853"
"1077","303796","27801","27801_303796"
"1078","25504","18429","18429_25504"
"1079","24221","11998","11998_24221"
"1080","117258","12805","12805_117258"
"1081","297437","232223","232223_297437"
"1082","296510","64406","64406_296510"
"1083","282839","17200","17200_282839"
"1084","29310","17201","17201_29310"
"1085","83567","207911","207911_83567"
"1086","24683","19109","19109_24683"
"1087","84377","18814","18814_84377"
"1088","266804","75596","75596_266804"
"1089","25653","22094","22094_25653"
"1090","24664","18976","18976_24664"
"1091","499745","67122","67122_499745"
"1092","246331","18186","18186_246331"
"1093","688228","17896","17896_688228"
"1094","290561","21924","21924_290561"
"1095","290326","52033","52033_290326"
"1096","81822","11461","11461_81822"
"1097","300160","66725","66725_300160"
"1098","192110","18991","18991_192110"
"1099","29275","11464","11464_29275"
"1100","29192","19164","19164_29192"
"1101","306226","278672","278672_306226"
"1102","25748","11656","11656_25748"
"1103","294279","12815","12815_294279"
"1104","50554","17128","17128_50554"
"1105","246262","108151","108151_246262"
"1106","25456","14658","14658_25456"
"1107","85382","64242","64242_85382"
"1108","26203","17722","17722_26203"
"1109","24248","12359","12359_24248"
"1110","361338","14151","14151_361338"
"1111","362273","110750","110750_362273"
"1112","24716","19713","19713_24716"
"1113","24786","20655","20655_24786"
"1114","305719","54713","54713_305719"
"1115","288151","15429","15429_288151"
"1116","25604","18537","18537_25604"
"1117","366452","19207","19207_366452"
"1118","25699","13166","13166_25699"
"1119","64301","20595","20595_64301"
"1120","59102","19891","19891_59102"
"1121","291678","20890","20890_291678"
"1122","302400","12592","12592_302400"
"1123","84395","20531","20531_84395"
"1124","85269","79059","79059_85269"
"1125","287730","217212","217212_287730"
"1126","24613","18386","18386_24613"
"1127","288280","17968","17968_288280"
"1128","56781","17901","17901_56781"
"1129","316527","22409","22409_316527"
"1130","307511","12532","12532_307511"
"1131","171103","12531","12531_171103"
"1132","171102","12530","12530_171102"
"1133","687424","14357","14357_687424"
"1134","24213","232975","232975_24213"
"1135","306659","16371","16371_306659"
"1136","26204","17710","17710_26204"
"1137","84409","268902","268902_84409"
"1138","25356","21367","21367_25356"
"1139","171379","20586","20586_171379"
"1140","246073","270004","270004_246073"
"1141","287185","14233","14233_287185"
"1142","25094","17342","17342_25094"
"1143","29543","21858","21858_29543"
"1144","116663","67603","67603_116663"
"1145","56611","12306","12306_56611"
"1146","25673","11747","11747_25673"
"1147","79125","11749","11749_79125"
"1148","290527","11744","11744_290527"
"1149","79124","11746","11746_79124"
"1150","367944","22773","22773_367944"
"1151","306439","234267","234267_306439"
"1152","192179","14758","14758_192179"
"1153","304929","14067","14067_304929"
"1154","29436","21788","21788_29436"
"1155","79224","15160","15160_79224"
"1156","117596","11966","11966_117596"
"1157","361802","14979","14979_361802"
"1158","85253","18815","18815_85253"
"1159","25194","14714","14714_25194"
"1160","116487","21810","21810_116487"
"1161","315259","106042","106042_315259"
"1162","312563","243548","243548_312563"
"1163","85251","12822","12822_85251"
"1164","63840","18627","18627_63840"
"1165","100360342","17688","17688_100360342"
"1166","499132","243923","243923_499132"
"1167","313615","71904","71904_313615"
"1168","316275","74229","74229_316275"
"1169","25359","21917","21917_25359"
"1170","29237","18619","18619_29237"
"1171","170582","14170","14170_170582"
"1172","309136","72284","72284_309136"
"1173","29335","18387","18387_29335"
"1174","679869","21416","21416_679869"
"1175","499874","29808","29808_499874"
"1176","363912","57749","57749_363912"
"1177","502875","171506","171506_502875"
"1178","81509","12061","12061_81509"
"1179","362675","22062","22062_362675"
"1180","308134","67564","67564_308134"
"1181","24318","13489","13489_24318"
"1182","29238","13490","13490_29238"
"1183","25567","21960","21960_25567"
"1184","353228","317755","317755_353228"
"1185","246334","22061","22061_246334"
"1186","25126","20851","20851_25126"
