"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"868","305427","21906","21906_305427"
"869","362873","54712","54712_362873"
"870","365494","332397","332397_365494"
"871","312647","74244","74244_312647"
"872","503446","70392","70392_503446"
"873","314630","66932","66932_314630"
"874","290212","13644","13644_290212"
"875","305827","218973","218973_305827"
"876","307200","54607","54607_307200"
"877","362666","230935","230935_362666"
"878","317646","22121","22121_317646"
"879","54308","20874","20874_54308"
"880","25497","18141","18141_25497"
"881","500265","78482","78482_500265"
"882","64527","231887","231887_64527"
"883","500727","71963","71963_500727"
"884","84360","12725","12725_84360"
"885","362635","230848","230848_362635"
"886","313772","140500","140500_313772"
"887","303396","66884","66884_303396"
"888","100364165","18087","18087_100364165"
"889","252892","56839","56839_252892"
"890","94165","104248","104248_94165"
"891","295050","69639","69639_295050"
"892","366984","71949","71949_366984"
"893","689523","72568","72568_689523"
"894","79559","11658","11658_79559"
"895","297725","67623","67623_297725"
"896","502020","380916","380916_502020"
"897","307474","56070","56070_307474"
"898","500030","75725","75725_500030"
"899","314772","13516","13516_314772"
"900","304802","269120","269120_304802"
"901","29186","12512","12512_29186"
"902","311368","329506","329506_311368"
"903","314751","319880","319880_314751"
"904","25493","18035","18035_25493"
"905","363212","320705","320705_363212"
"906","65134","56389","56389_65134"
"907","498012","217246","217246_498012"
"908","24310","11421","11421_24310"
"909","24642","18648","18648_24642"
"910","304758","72949","72949_304758"
"911","303614","66313","66313_303614"
"912","360823","68420","68420_360823"
"913","363002","83797","83797_363002"
"914","100365370","52468","52468_100365370"
"915","83498","15384","15384_83498"
"916","289777","60530","60530_289777"
"917","498875","225638","225638_498875"
"918","681996","217737","217737_681996"
"919","304709","67118","67118_304709"
"920","366975","223828","223828_366975"
"921","499431","12817","12817_499431"
"922","303470","217127","217127_303470"
"923","85243","74769","74769_85243"
"924","315298","26934","26934_315298"
"925","25603","17118","17118_25603"
"926","360725","69150","69150_360725"
"927","314336","72935","72935_314336"
"928","288092","67846","67846_288092"
"929","246776","70598","70598_246776"
"930","29278","16796","16796_29278"
"931","303336","78889","78889_303336"
"932","296121","84092","84092_296121"
"933","362196","69065","69065_362196"
"934","294693","23894","23894_294693"
"935","309456","226178","226178_309456"
"936","308435","71722","71722_308435"
"937","361438","104346","104346_361438"
"938","314981","12818","12818_314981"
"939","293692","13660","13660_293692"
"940","366205","71436","71436_366205"
"941","353227","235320","235320_353227"
"942","362622","70012","70012_362622"
"943","25414","12927","12927_25414"
"944","84473","53975","53975_84473"
"945","81729","19896","19896_81729"
"946","302773","211208","211208_302773"
"947","64474","110611","110611_64474"
"948","362353","77574","77574_362353"
"949","100912416","232748","232748_100912416"
"950","494321","403088","403088_494321"
"951","373541","108143","108143_373541"
"952","171152","407786","407786_171152"
"953","315833","244923","244923_315833"
"954","295586","26372","26372_295586"
"955","307917","234825","234825_307917"
"956","313253","72701","72701_313253"
"957","299824","74694","74694_299824"
"958","363067","20466","20466_363067"
"959","312401","68169","68169_312401"
"960","362609","80912","80912_362609"
"961","311621","67145","67145_311621"
"962","293669","70445","70445_293669"
"963","303687","14027","14027_303687"
"964","83783","20887","20887_83783"
"965","64305","56362","56362_64305"
"966","360268","20860","20860_360268"
"967","293860","192176","192176_293860"
"968","293828","67973","67973_293828"
"969","29271","12631","12631_29271"
"970","315259","106042","106042_315259"
"971","25337","18046","18046_25337"
"972","64370","56307","56307_64370"
"973","361628","13690","13690_361628"
"974","309400","83921","83921_309400"
"975","288778","18813","18813_288778"
"976","288029","224092","224092_288029"
"977","309871","12142","12142_309871"
"978","305830","78938","78938_305830"
"979","299199","56531","56531_299199"
"980","296374","228880","228880_296374"
"981","363656","320522","320522_363656"
"982","367838","245522","245522_367838"
"983","296462","52856","52856_296462"
"984","360625","268482","268482_360625"
"985","287675","75706","75706_287675"
"986","360626","16669","16669_360626"
"987","287700","16665","16665_287700"
"988","450231","68239","68239_450231"
"989","287701","16664","16664_287701"
"990","450228","16660","16660_450228"
"991","287702","16667","16667_287702"
"992","287699","16663","16663_287699"
"993","310615","74343","74343_310615"
"994","289168","16579","16579_289168"
"995","64511","110606","110606_64511"
"996","311716","73368","73368_311716"
"997","311637","228875","228875_311637"
"998","287150","214917","214917_287150"
"999","307947","56086","56086_307947"
"1000","25686","14677","14677_25686"
"1001","307151","12151","12151_307151"
"1002","100365679","320560","320560_100365679"
"1003","294343","64453","64453_294343"
"1004","302812","208968","208968_302812"
"1005","315798","235469","235469_315798"
"1006","100362005","14790","14790_100362005"
"1007","363457","12830","12830_363457"
"1008","140923","12177","12177_140923"
"1009","309004","27973","27973_309004"
"1010","498386","231214","231214_498386"
"1011","303559","80981","80981_303559"
"1012","54241","67300","67300_54241"
"1013","307582","16774","16774_307582"
"1014","303245","80886","80886_303245"
"1015","497931","320207","320207_497931"
"1016","362751","72736","72736_362751"
"1017","116636","13685","13685_116636"
"1018","294673","15212","15212_294673"
"1019","619436","23989","23989_619436"
"1020","60431","56491","56491_60431"
"1021","684771","67849","67849_684771"
"1022","290364","16432","16432_290364"
"1023","79214","14423","14423_79214"
"1024","29307","11536","11536_29307"
"1025","64013","67466","67466_64013"
"1026","304653","212123","212123_304653"
"1027","29344","12192","12192_29344"
"1028","361811","20815","20815_361811"
"1029","361972","320782","320782_361972"
"1030","24331","109901","109901_24331"
"1031","305911","219105","219105_305911"
"1032","305913","76007","76007_305913"
"1033","363519","15161","15161_363519"
"1034","116479","16456","16456_116479"
"1035","171068","18986","18986_171068"
"1036","116644","104001","104001_116644"
"1037","301012","12836","12836_301012"
"1038","314623","59090","59090_314623"
"1039","117520","170719","170719_117520"
"1040","192126","69601","69601_192126"
"1041","360243","21973","21973_360243"
"1042","81803","20909","20909_81803"
"1043","114506","11732","11732_114506"
"1044","361118","70564","70564_361118"
"1045","681234","83703","83703_681234"
"1046","100361939","68209","68209_100361939"
"1047","685152","54667","54667_685152"
"1048","113906","80888","80888_113906"
"1049","29662","14569","14569_29662"
"1050","117855","22668","22668_117855"
"1051","307858","52815","52815_307858"
"1052","289055","14060","14060_289055"
"1053","100362241","213522","213522_100362241"
"1054","315309","21422","21422_315309"
"1055","360540","56697","56697_360540"
"1056","246143","67169","67169_246143"
"1057","85385","20416","20416_85385"
"1058","311764","228913","228913_311764"
"1059","360881","68440","68440_360881"
"1060","360866","240880","240880_360866"
"1061","680280","237436","237436_680280"
"1062","500392","240697","240697_500392"
"1063","366276","68879","68879_366276"
"1064","56083","21817","21817_56083"
"1065","308971","233833","233833_308971"
"1066","24917","16211","16211_24917"
"1067","680537","107823","107823_680537"
"1068","360515","216705","216705_360515"
"1069","58967","54650","54650_58967"
"1070","362356","26965","26965_362356"
"1071","54292","71729","71729_54292"
"1072","362343","243771","243771_362343"
"1073","307029","225131","225131_307029"
"1074","308790","108797","108797_308790"
"1075","246216","28000","28000_246216"
"1076","498579","100504518","100504518_498579"
"1077","362587","11426","11426_362587"
"1078","282840","107503","107503_282840"
"1079","304917","11905","11905_304917"
"1080","299982","68839","68839_299982"
"1081","685365","240894","240894_685365"
"1082","685351","226604","226604_685351"
"1083","246247","226564","226564_246247"
"1084","303346","237859","237859_303346"
"1085","312634","97287","97287_312634"
"1086","116477","232341","232341_116477"
"1087","362844","57261","57261_362844"
"1088","309159","16594","16594_309159"
"1089","313348","242521","242521_313348"
"1090","313445","67455","67455_313445"
"1091","65165","56334","56334_65165"
"1092","83830","83602","83602_83830"
"1093","361065","57784","57784_361065"
"1094","24855","22084","22084_24855"
"1095","100365184","383491","383491_100365184"
"1096","29556","17888","17888_29556"
"1097","303353","69077","69077_303353"
"1098","314894","67074","67074_314894"
"1099","364032","67292","67292_364032"
"1100","25230","27360","27360_25230"
"1101","361831","216080","216080_361831"
"1102","295607","56194","56194_295607"
"1103","306871","109620","109620_306871"
"1104","288516","27979","27979_288516"
"1105","140931","59013","59013_140931"
"1106","308650","56258","56258_308650"
"1107","64200","98758","98758_64200"
"1108","303584","353047","353047_303584"
"1109","291609","65113","65113_291609"
"1110","287249","104625","104625_287249"
"1111","302499","59048","59048_302499"
"1112","365894","94093","94093_365894"
"1113","287828","15374","15374_287828"
"1114","117556","64176","64176_117556"
"1115","307390","107035","107035_307390"
"1116","298934","104923","104923_298934"
"1117","287824","432613","432613_287824"
"1118","314862","69181","69181_314862"
"1119","192181","27205","27205_192181"
"1120","689256","21987","21987_689256"
"1121","25484","71602","71602_25484"
"1122","289125","72482","72482_289125"
"1123","290467","239250","239250_290467"
"1124","83628","12521","12521_83628"
"1125","24790","20683","20683_24790"
"1126","54318","13665","13665_54318"
"1127","29412","11549","11549_29412"
"1128","294385","338359","338359_294385"
"1129","292729","53607","53607_292729"
"1130","360741","27886","27886_360741"
"1131","65189","56274","56274_65189"
"1132","29517","20393","20393_29517"
"1133","57027","11491","11491_57027"
"1134","246244","52440","52440_246244"
"1135","310784","99730","99730_310784"
"1136","100360623","544963","544963_100360623"
"1137","312200","72649","72649_312200"
"1138","300673","80288","80288_300673"
"1139","362858","70428","70428_362858"
"1140","84401","67959","67959_84401"
"1141","25388","216869","216869_25388"
"1142","682457","109658","109658_682457"
"1143","100360594","208836","208836_100360594"
"1144","312495","232174","232174_312495"
"1145","309945","105171","105171_309945"
"1146","81654","235339","235339_81654"
"1147","361634","101565","101565_361634"
"1148","29367","12651","12651_29367"
"1149","24483","16002","16002_24483"
"1150","360863","226551","226551_360863"
"1151","290562","218877","218877_290562"
"1152","360592","68729","68729_360592"
"1153","311670","67337","67337_311670"
"1154","296349","76080","76080_296349"
"1155","287155","56424","56424_287155"
"1156","24852","326618","326618_24852"
"1157","289443","100604","100604_289443"
"1158","288710","50849","50849_288710"
"1159","56718","56717","56717_56718"
"1160","291927","56452","56452_291927"
"1161","311266","99003","99003_311266"
"1162","293408","56422","56422_293408"
"1163","316639","227377","227377_316639"
"1164","361047","219114","219114_361047"
"1165","294019","72691","72691_294019"
"1166","297486","232314","232314_297486"
"1167","289400","67886","67886_289400"
"1168","474154","66704","66704_474154"
"1169","300996","83486","83486_300996"
"1170","64391","13144","13144_64391"
"1171","29757","11975","11975_29757"
"1172","315333","223922","223922_315333"
"1173","79210","14314","14314_79210"
"1174","307500","74002","74002_307500"
"1175","300235","23994","23994_300235"
"1176","304284","55950","55950_304284"
"1177","289990","67089","67089_289990"
"1178","291703","13872","13872_291703"
"1179","361190","71472","71472_361190"
"1180","171352","13113","13113_171352"
"1181","290280","57258","57258_290280"
